GEOID,Census_Tract,NAME,LOWEST_QUINTILE,SECOND_QUINTILE,THIRD_QUINTILE,FOURTH_QUINTILE,HIGHEST_QUINTILE,TOP5_QUINTILE
1400000US53027001600,53027001600,"Census Tract 16, Grays Harbor County, Washington",12767,31194,49369,74685,159055,286079
1400000US53027940000,53027940000,"Census Tract 9400, Grays Harbor County, Washington",8442,19826,35972,63804,105822,131378
1400000US53027990000,53027990000,"Census Tract 9900, Grays Harbor County, Washington",-,-,-,-,-,-
1400000US53029970100,53029970100,"Census Tract 9701, Island County, Washington",26809,50017,69342,97670,165743,264093
1400000US53029970200,53029970200,"Census Tract 9702, Island County, Washington",null,null,null,null,null,null
1400000US53029970300,53029970300,"Census Tract 9703, Island County, Washington",27679,48870,73138,99818,193218,279190
1400000US53029970400,53029970400,"Census Tract 9704, Island County, Washington",15115,44334,64184,84824,152461,199906
1400000US53029970500,53029970500,"Census Tract 9705, Island County, Washington",21277,53260,71268,110010,224170,402608
1400000US53029970601,53029970601,"Census Tract 9706.01, Island County, Washington",12792,34579,49410,73931,127550,177026
1400000US53029970602,53029970602,"Census Tract 9706.02, Island County, Washington",11502,29712,50921,77687,146114,199124
1400000US53029970700,53029970700,"Census Tract 9707, Island County, Washington",13258,33258,48541,66866,98820,139470
1400000US53029970800,53029970800,"Census Tract 9708, Island County, Washington",20898,35407,60105,95238,161156,228512
1400000US53029970900,53029970900,"Census Tract 9709, Island County, Washington",15372,39404,50952,68762,106017,149827
1400000US53029971000,53029971000,"Census Tract 9710, Island County, Washington",15417,43428,70795,104154,212526,342721
1400000US53029971100,53029971100,"Census Tract 9711, Island County, Washington",16295,38477,60599,96973,169382,233628
1400000US53029971300,53029971300,"Census Tract 9713, Island County, Washington",18342,47656,76935,110548,191758,269314
1400000US53029971400,53029971400,"Census Tract 9714, Island County, Washington",22009,57531,87311,119079,272208,529297
1400000US53029971500,53029971500,"Census Tract 9715, Island County, Washington",25985,60636,84090,121504,303915,644652
1400000US53029971600,53029971600,"Census Tract 9716, Island County, Washington",22236,48510,76868,107318,197341,289138
1400000US53029971700,53029971700,"Census Tract 9717, Island County, Washington",21523,50321,73685,107660,258025,483079
1400000US53029971800,53029971800,"Census Tract 9718, Island County, Washington",25631,52238,74193,115760,328580,730958
1400000US53029971900,53029971900,"Census Tract 9719, Island County, Washington",17180,45459,74392,109546,195940,263234
1400000US53029972000,53029972000,"Census Tract 9720, Island County, Washington",14077,41582,66502,106478,206758,328027
1400000US53029972100,53029972100,"Census Tract 9721, Island County, Washington",21955,55112,81458,113340,216160,369869
1400000US53029992201,53029992201,"Census Tract 9922.01, Island County, Washington",-,-,-,-,-,-
1400000US53031950202,53031950202,"Census Tract 9502.02, Jefferson County, Washington",9538,33312,60536,88243,191025,337797
1400000US53031950300,53031950300,"Census Tract 9503, Jefferson County, Washington",10868,39726,62663,95481,197716,343247
1400000US53031950400,53031950400,"Census Tract 9504, Jefferson County, Washington",10674,28479,53935,79336,150972,206336
1400000US53031950500,53031950500,"Census Tract 9505, Jefferson County, Washington",17714,39785,59202,89195,223497,489890
1400000US53031950601,53031950601,"Census Tract 9506.01, Jefferson County, Washington",12212,31837,47717,77248,191008,328190
1400000US53031950602,53031950602,"Census Tract 9506.02, Jefferson County, Washington",13754,34477,55406,84390,190148,307203
1400000US53031950702,53031950702,"Census Tract 9507.02, Jefferson County, Washington",12131,30845,49598,73911,151717,250751
1400000US53031990000,53031990000,"Census Tract 9900, Jefferson County, Washington",-,-,-,-,-,-
1400000US53033000100,53033000100,"Census Tract 1, King County, Washington",12695,31147,54654,88208,249609,487790
1400000US53033000200,53033000200,"Census Tract 2, King County, Washington",25452,55369,79834,116228,189941,250092
1400000US53033000300,53033000300,"Census Tract 3, King County, Washington",29595,57484,96677,135152,311004,629352
1400000US53033000401,53033000401,"Census Tract 4.01, King County, Washington",7746,20505,34347,68363,175560,349725
1400000US53033000402,53033000402,"Census Tract 4.02, King County, Washington",20195,44429,72407,131070,293772,503680
1400000US53033000500,53033000500,"Census Tract 5, King County, Washington",32753,92407,148735,223730,471323,821556
1400000US53033000600,53033000600,"Census Tract 6, King County, Washington",26081,49191,75565,114299,197858,292341
1400000US53033000700,53033000700,"Census Tract 7, King County, Washington",13711,40864,65703,101876,206083,302311
1400000US53033000800,53033000800,"Census Tract 8, King County, Washington",24183,64146,99917,160981,272593,411760
1400000US53033000900,53033000900,"Census Tract 9, King County, Washington",37969,90512,147024,222556,363932,469857
1400000US53033001000,53033001000,"Census Tract 10, King County, Washington",17689,58377,106884,153016,258048,376072
1400000US53033001100,53033001100,"Census Tract 11, King County, Washington",24415,63446,93922,140237,279797,437906
1400000US53033001200,53033001200,"Census Tract 12, King County, Washington",8388,26079,51261,84590,161821,243150
1400000US53033001300,53033001300,"Census Tract 13, King County, Washington",15130,40299,68678,103408,222344,332940
1400000US53033001400,53033001400,"Census Tract 14, King County, Washington",24190,59382,92468,145680,291819,458478
1400000US53033001500,53033001500,"Census Tract 15, King County, Washington",32085,76946,126995,191027,377837,542327
1400000US53033001600,53033001600,"Census Tract 16, King County, Washington",28262,83614,141030,231829,423589,577955
1400000US53033001701,53033001701,"Census Tract 17.01, King County, Washington",12993,49631,76462,107334,173825,250917
1400000US53033001702,53033001702,"Census Tract 17.02, King County, Washington",18562,62060,95398,126871,209668,259226
1400000US53033001800,53033001800,"Census Tract 18, King County, Washington",27454,70568,95879,133483,261015,417902
1400000US53033001900,53033001900,"Census Tract 19, King County, Washington",22383,61294,95189,152788,319035,493616
1400000US53033002000,53033002000,"Census Tract 20, King County, Washington",27170,77064,120566,176485,299266,452072
1400000US53033002100,53033002100,"Census Tract 21, King County, Washington",22365,68075,112775,174480,351154,606676
1400000US53033002200,53033002200,"Census Tract 22, King County, Washington",22831,70297,136021,224482,450672,850826
1400000US53033002400,53033002400,"Census Tract 24, King County, Washington",34469,78715,126804,186009,317698,459516
1400000US53033002500,53033002500,"Census Tract 25, King County, Washington",15430,63820,124728,186243,318651,458183
1400000US53033002600,53033002600,"Census Tract 26, King County, Washington",24721,66857,110159,173865,383661,663989
1400000US53033002700,53033002700,"Census Tract 27, King County, Washington",25391,87177,146051,225986,384298,543124
1400000US53033002800,53033002800,"Census Tract 28, King County, Washington",35597,92073,135787,188538,305439,425878
1400000US53033002900,53033002900,"Census Tract 29, King County, Washington",23734,68218,117284,173237,364924,579998
1400000US53033003000,53033003000,"Census Tract 30, King County, Washington",31668,66010,102629,158097,317166,496807
1400000US53033003100,53033003100,"Census Tract 31, King County, Washington",30573,84917,128259,185537,406101,783244
1400000US53033003200,53033003200,"Census Tract 32, King County, Washington",23700,57427,93390,146378,424683,808167
1400000US53033003300,53033003300,"Census Tract 33, King County, Washington",35738,77947,124514,184746,309005,455890
1400000US53033003400,53033003400,"Census Tract 34, King County, Washington",36981,68719,111457,170697,366297,598765
1400000US53033003500,53033003500,"Census Tract 35, King County, Washington",24681,62505,103283,159359,317060,467080
1400000US53033003600,53033003600,"Census Tract 36, King County, Washington",12401,48139,84055,126528,270040,453944
1400000US53033003800,53033003800,"Census Tract 38, King County, Washington",26016,68053,120800,190423,471559,851297
1400000US53033003900,53033003900,"Census Tract 39, King County, Washington",23162,68284,118870,200259,330185,473082
1400000US53033004000,53033004000,"Census Tract 40, King County, Washington",19795,49351,88676,162662,391894,698520
1400000US53033004100,53033004100,"Census Tract 41, King County, Washington",34689,108497,182218,297293,720463,1162223
1400000US53033004200,53033004200,"Census Tract 42, King County, Washington",36048,82765,131118,207623,440517,805003
1400000US53033004301,53033004301,"Census Tract 43.01, King County, Washington",11543,44542,92645,175565,310221,425936
1400000US53033004302,53033004302,"Census Tract 43.02, King County, Washington",3856,14097,34494,55183,163598,369529
1400000US53033004400,53033004400,"Census Tract 44, King County, Washington",11948,33840,65203,132919,283519,457406
1400000US53033004500,53033004500,"Census Tract 45, King County, Washington",33570,78621,113996,203383,368190,463506
1400000US53033004600,53033004600,"Census Tract 46, King County, Washington",42563,87315,139665,206413,354205,502306
1400000US53033004700,53033004700,"Census Tract 47, King County, Washington",24019,67912,96668,128676,288623,515824
1400000US53033004800,53033004800,"Census Tract 48, King County, Washington",31465,81429,120139,176710,380263,629636
1400000US53033004900,53033004900,"Census Tract 49, King County, Washington",32761,64120,104569,157686,328629,523738
1400000US53033005000,53033005000,"Census Tract 50, King County, Washington",26733,63656,98304,143699,243844,311003
1400000US53033005100,53033005100,"Census Tract 51, King County, Washington",21327,64394,116384,177755,402771,694942
1400000US53033005200,53033005200,"Census Tract 52, King County, Washington",2964,19107,47395,83603,226792,348145
1400000US53033005301,53033005301,"Census Tract 53.01, King County, Washington",613,8991,26095,47397,88255,122159
1400000US53033005302,53033005302,"Census Tract 53.02, King County, Washington",null,null,null,null,null,null
1400000US53033005400,53033005400,"Census Tract 54, King County, Washington",29434,59862,106175,155671,294841,496122
1400000US53033005600,53033005600,"Census Tract 56, King County, Washington",35889,99452,166958,244459,477160,816918
1400000US53033005700,53033005700,"Census Tract 57, King County, Washington",33154,74005,121936,197275,479806,856364
1400000US53033005801,53033005801,"Census Tract 58.01, King County, Washington",32908,68859,98343,132303,248735,343858
1400000US53033005802,53033005802,"Census Tract 58.02, King County, Washington",25936,55986,84085,139523,295999,506076
1400000US53033005900,53033005900,"Census Tract 59, King County, Washington",27213,68609,121485,205760,359453,519293
1400000US53033006000,53033006000,"Census Tract 60, King County, Washington",33947,74516,112530,171827,479665,919965
1400000US53033006100,53033006100,"Census Tract 61, King County, Washington",30762,68621,112615,175052,393374,568671
1400000US53033006200,53033006200,"Census Tract 62, King County, Washington",53937,128423,208290,317364,644202,1041619
1400000US53033006300,53033006300,"Census Tract 63, King County, Washington",30862,70720,130343,268569,784408,1332173
1400000US53033006400,53033006400,"Census Tract 64, King County, Washington",33892,99204,169437,272912,621090,992518
1400000US53033006500,53033006500,"Census Tract 65, King County, Washington",30477,68275,103797,167398,414136,699593
1400000US53033006600,53033006600,"Census Tract 66, King County, Washington",31928,74812,117163,161542,328759,546430
1400000US53033006700,53033006700,"Census Tract 67, King County, Washington",46424,89023,121399,166271,322199,607601
1400000US53033006800,53033006800,"Census Tract 68, King County, Washington",43049,88846,132217,212843,548189,985661
1400000US53033006900,53033006900,"Census Tract 69, King County, Washington",32967,79066,130572,224162,438374,685978
1400000US53033007000,53033007000,"Census Tract 70, King County, Washington",15685,40381,72952,116909,359464,746609
1400000US53033007100,53033007100,"Census Tract 71, King County, Washington",23138,62767,88284,123163,315049,640997
1400000US53033007200,53033007200,"Census Tract 72, King County, Washington",17349,62496,117043,174478,367280,694507
1400000US53033007300,53033007300,"Census Tract 73, King County, Washington",13943,46296,91899,140637,265328,397520
1400000US53033007401,53033007401,"Census Tract 74.01, King County, Washington",21910,51331,77650,125228,229526,371605
1400000US53033007402,53033007402,"Census Tract 74.02, King County, Washington",11631,30839,54955,95502,219760,391146
1400000US53033007500,53033007500,"Census Tract 75, King County, Washington",11203,40998,71497,113593,235339,400018
1400000US53033007600,53033007600,"Census Tract 76, King County, Washington",14204,50432,88972,137418,331339,505153
1400000US53033007700,53033007700,"Census Tract 77, King County, Washington",32301,66772,106874,173385,424386,786610
1400000US53033007800,53033007800,"Census Tract 78, King County, Washington",42959,122571,191226,282962,763147,1646599
1400000US53033007900,53033007900,"Census Tract 79, King County, Washington",12447,47936,86425,134942,322961,540349
1400000US53033008001,53033008001,"Census Tract 80.01, King County, Washington",14892,59153,122879,175785,302884,451972
1400000US53033008002,53033008002,"Census Tract 80.02, King County, Washington",7704,34365,74062,136505,322369,499394
1400000US53033008100,53033008100,"Census Tract 81, King County, Washington",11693,39667,83561,140565,359099,571867
1400000US53033008200,53033008200,"Census Tract 82, King County, Washington",12307,54211,96081,147440,324885,551503
1400000US53033008300,53033008300,"Census Tract 83, King County, Washington",8649,34283,68569,116741,242666,414039
1400000US53033008400,53033008400,"Census Tract 84, King County, Washington",21664,44227,71550,118114,227614,368425
1400000US53033008500,53033008500,"Census Tract 85, King County, Washington",10038,38454,63685,96107,234073,458677
1400000US53033008600,53033008600,"Census Tract 86, King County, Washington",7983,33325,58888,92656,228478,385569
1400000US53033008700,53033008700,"Census Tract 87, King County, Washington",17309,51152,95136,153939,300514,499686
1400000US53033008800,53033008800,"Census Tract 88, King County, Washington",25356,89330,132237,181604,401095,759763
1400000US53033008900,53033008900,"Census Tract 89, King County, Washington",28566,71556,111319,160290,480988,1075917
1400000US53033009000,53033009000,"Census Tract 90, King County, Washington",7563,18705,43939,91303,197300,316879
1400000US53033009100,53033009100,"Census Tract 91, King County, Washington",6627,19843,40101,70019,190518,322950
1400000US53033009200,53033009200,"Census Tract 92, King County, Washington",7102,12982,23441,55283,168563,314420
1400000US53033009300,53033009300,"Census Tract 93, King County, Washington",32456,66770,97498,151140,354328,617888
1400000US53033009400,53033009400,"Census Tract 94, King County, Washington",11213,41867,75464,121899,276171,486284
1400000US53033009500,53033009500,"Census Tract 95, King County, Washington",20369,48115,104749,192302,395978,640061
1400000US53033009600,53033009600,"Census Tract 96, King County, Washington",22783,60261,127314,191128,412613,740481
1400000US53033009701,53033009701,"Census Tract 97.01, King County, Washington",30421,72779,123445,173009,353452,616760
1400000US53033009702,53033009702,"Census Tract 97.02, King County, Washington",33319,90710,131245,189378,325068,514982
1400000US53033009800,53033009800,"Census Tract 98, King County, Washington",32765,72128,120181,179895,290274,424167
1400000US53033009900,53033009900,"Census Tract 99, King County, Washington",22634,54514,87683,126468,244590,380273
1400000US53033010001,53033010001,"Census Tract 100.01, King County, Washington",10236,27501,57581,97652,328082,811206
1400000US53033010002,53033010002,"Census Tract 100.02, King County, Washington",20704,44274,71044,114523,222385,335726
1400000US53033010100,53033010100,"Census Tract 101, King County, Washington",14261,38449,96726,151191,310671,518937
1400000US53033010200,53033010200,"Census Tract 102, King County, Washington",29095,68048,113096,172571,376714,736763
1400000US53033010300,53033010300,"Census Tract 103, King County, Washington",11564,47263,86042,127029,302545,569351
1400000US53033010401,53033010401,"Census Tract 104.01, King County, Washington",15342,47744,84950,131622,233186,401956
1400000US53033010402,53033010402,"Census Tract 104.02, King County, Washington",23062,62720,91818,125750,215288,331146
1400000US53033010500,53033010500,"Census Tract 105, King County, Washington",19662,59898,96086,147709,278846,440787
1400000US53033010600,53033010600,"Census Tract 106, King County, Washington",29612,70149,109218,163096,312365,489205
1400000US53033010701,53033010701,"Census Tract 107.01, King County, Washington",12406,45112,75692,110793,220319,358584
1400000US53033010702,53033010702,"Census Tract 107.02, King County, Washington",10984,27687,47764,109977,222409,304966
1400000US53033010800,53033010800,"Census Tract 108, King County, Washington",18715,58785,93858,139632,218270,283690
1400000US53033010900,53033010900,"Census Tract 109, King County, Washington",16400,35293,61627,103664,176653,268363
1400000US53033011001,53033011001,"Census Tract 110.01, King County, Washington",8404,18922,40498,91514,175518,255570
1400000US53033011002,53033011002,"Census Tract 110.02, King County, Washington",16546,28176,49606,90158,198491,329384
1400000US53033011101,53033011101,"Census Tract 111.01, King County, Washington",14218,38729,56272,93577,182341,256363
1400000US53033011102,53033011102,"Census Tract 111.02, King County, Washington",23030,57637,96523,152923,371035,691167
1400000US53033011200,53033011200,"Census Tract 112, King County, Washington",9232,28989,50981,78028,138635,197228
1400000US53033011300,53033011300,"Census Tract 113, King County, Washington",15912,33287,57331,106087,208249,314624
1400000US53033011401,53033011401,"Census Tract 114.01, King County, Washington",16918,51759,80689,108566,179910,257818
1400000US53033011402,53033011402,"Census Tract 114.02, King County, Washington",13890,35630,56275,89675,154973,231755
1400000US53033011500,53033011500,"Census Tract 115, King County, Washington",31052,66714,110023,155020,239066,312785
1400000US53033011600,53033011600,"Census Tract 116, King County, Washington",27795,76026,118857,177415,398557,741061
1400000US53033011700,53033011700,"Census Tract 117, King County, Washington",19555,48210,81990,121589,197299,249340
1400000US53033011800,53033011800,"Census Tract 118, King County, Washington",11090,39426,66446,107820,205320,313233
1400000US53033011900,53033011900,"Census Tract 119, King County, Washington",20014,60736,98736,142725,258805,444868
1400000US53033012000,53033012000,"Census Tract 120, King County, Washington",37514,71365,109765,150582,277851,429738
1400000US53033012100,53033012100,"Census Tract 121, King County, Washington",34972,85531,131893,198892,395891,708312
1400000US53033020100,53033020100,"Census Tract 201, King County, Washington",35584,77306,114559,163761,410133,757649
1400000US53033020200,53033020200,"Census Tract 202, King County, Washington",17112,49719,94930,157283,288558,422836
1400000US53033020300,53033020300,"Census Tract 203, King County, Washington",14581,42352,72948,99938,195468,323544
1400000US53033020401,53033020401,"Census Tract 204.01, King County, Washington",21045,49116,72118,105454,178869,237340
1400000US53033020402,53033020402,"Census Tract 204.02, King County, Washington",24015,71940,105256,149937,233249,308800
1400000US53033020500,53033020500,"Census Tract 205, King County, Washington",16200,43622,79783,116902,226971,353390
1400000US53033020600,53033020600,"Census Tract 206, King County, Washington",30118,61071,94605,128719,197739,284448
1400000US53033020700,53033020700,"Census Tract 207, King County, Washington",16616,55045,83977,122250,225111,364744
1400000US53033020800,53033020800,"Census Tract 208, King County, Washington",24055,77456,118009,170415,348008,570368
1400000US53033020900,53033020900,"Census Tract 209, King County, Washington",17580,56004,100584,149570,352976,700668
1400000US53033021000,53033021000,"Census Tract 210, King County, Washington",29143,63027,98297,133133,206082,262508
1400000US53033021100,53033021100,"Census Tract 211, King County, Washington",18128,52678,85487,123565,209265,280183
1400000US53033021300,53033021300,"Census Tract 213, King County, Washington",21612,54400,85679,123570,268119,496828
1400000US53033021400,53033021400,"Census Tract 214, King County, Washington",41445,89845,133613,182192,318379,427402
1400000US53033021500,53033021500,"Census Tract 215, King County, Washington",49395,91426,137474,184915,335935,547993
1400000US53033021600,53033021600,"Census Tract 216, King County, Washington",29673,67069,120307,173478,310727,464551
1400000US53033021700,53033021700,"Census Tract 217, King County, Washington",24383,59241,89002,140877,309729,507197
1400000US53033021802,53033021802,"Census Tract 218.02, King County, Washington",28865,68715,95171,143043,270178,423365
1400000US53033021803,53033021803,"Census Tract 218.03, King County, Washington",23144,56047,90763,132153,247747,366933
1400000US53033021804,53033021804,"Census Tract 218.04, King County, Washington",16207,49429,86680,129349,214062,293089
1400000US53033021903,53033021903,"Census Tract 219.03, King County, Washington",17353,50460,87503,126186,209290,301201
1400000US53033021904,53033021904,"Census Tract 219.04, King County, Washington",22163,70282,111269,161255,368681,676646
1400000US53033021905,53033021905,"Census Tract 219.05, King County, Washington",30000,63142,99166,140073,235375,321456
1400000US53033021906,53033021906,"Census Tract 219.06, King County, Washington",23263,64017,101374,161723,322868,439682
1400000US53033022001,53033022001,"Census Tract 220.01, King County, Washington",29538,64950,105694,164947,252184,319358
1400000US53033022003,53033022003,"Census Tract 220.03, King County, Washington",42066,84107,116198,141703,216290,302945
1400000US53033022005,53033022005,"Census Tract 220.05, King County, Washington",30567,66405,96418,143537,256320,416909
1400000US53033022006,53033022006,"Census Tract 220.06, King County, Washington",23947,56861,88715,149775,291415,413716
1400000US53033022101,53033022101,"Census Tract 221.01, King County, Washington",26448,80183,131278,175213,351963,584510
1400000US53033022102,53033022102,"Census Tract 221.02, King County, Washington",30386,82900,129191,182087,287078,408407
1400000US53033022201,53033022201,"Census Tract 222.01, King County, Washington",30388,70669,110078,165155,259992,354283
1400000US53033022202,53033022202,"Census Tract 222.02, King County, Washington",23868,64740,104749,147574,239130,327966
1400000US53033022203,53033022203,"Census Tract 222.03, King County, Washington",33051,92993,148149,214078,414076,741628
1400000US53033022300,53033022300,"Census Tract 223, King County, Washington",51102,119145,178571,249767,542522,914153
1400000US53033022400,53033022400,"Census Tract 224, King County, Washington",27205,81266,139637,223271,477654,711663
1400000US53033022500,53033022500,"Census Tract 225, King County, Washington",30466,78572,129482,188182,524485,1055401
1400000US53033022603,53033022603,"Census Tract 226.03, King County, Washington",29467,75186,118840,169140,280229,399122
1400000US53033022604,53033022604,"Census Tract 226.04, King County, Washington",44228,95829,141058,213332,400830,581803
1400000US53033022605,53033022605,"Census Tract 226.05, King County, Washington",29531,76464,113000,160472,292982,405963
1400000US53033022606,53033022606,"Census Tract 226.06, King County, Washington",35185,72436,111543,180505,397508,610234
1400000US53033022701,53033022701,"Census Tract 227.01, King County, Washington",31165,91210,140726,202658,469875,768223
1400000US53033022702,53033022702,"Census Tract 227.02, King County, Washington",28920,82125,144919,237908,586900,1137560
1400000US53033022703,53033022703,"Census Tract 227.03, King County, Washington",30022,88911,135776,219939,572319,967157
